,0,1,2,3,4,h,t,u,prediction,PI,S,SA,SP,VB,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,East,North,South,South-East,West,Metropolitan,Victoria,24
12235,47,652,0,1,3.0,1,0,0,1320000.0,0,0,0,1,0,205,2017.0,3.0,9.0,13.4,3130.0,3.0,2.0,4.0,0,798.0,0.0,1,0.0,1369,1,-37.80752,145.14878000000004,1,0,0,0,0,1,0,2867.0
12236,59,187,0,1,3.0,1,0,0,2831000.0,0,1,0,0,0,19,2017.0,3.0,9.0,10.9,3128.0,3.0,1.0,3.0,0,1100.0,0.0,1,0.0,1369,1,-37.8164,145.12964,1,0,0,0,0,1,0,4605.0
12237,59,187,0,1,2.0,1,0,0,1820000.0,0,0,0,1,0,632,2017.0,3.0,9.0,10.9,3128.0,2.0,1.0,2.0,0,701.0,94.0,0,1940.0,1369,1,-37.82756,145.11897,1,0,0,0,0,1,0,4605.0
12238,8,187,0,1,2.0,0,0,1,610000.0,0,1,0,0,0,34,2017.0,3.0,9.0,16.1,3088.0,2.0,1.0,1.0,0,180.0,0.0,1,0.0,1369,1,-37.70924,145.11412,1,0,0,0,0,1,0,1390.0
12239,324,8508,1,1,5.0,1,0,0,5500000.0,0,0,0,0,1,659,2017.0,3.0,9.0,10.5,3186.0,5.0,5.0,2.0,0,830.0,0.0,1,0.0,1369,1,-37.89544,145.00279,0,0,1,0,0,1,0,10579.0
12240,324,1020,0,1,4.0,1,0,0,2515000.0,0,1,0,0,0,659,2017.0,3.0,9.0,10.3,3187.0,4.0,2.0,2.0,0,583.0,323.0,0,1925.0,1369,1,-37.90953,145.0155,0,0,1,0,0,1,0,6938.0
12241,324,1020,0,1,2.0,0,0,1,817500.0,0,1,0,0,0,632,2017.0,3.0,9.0,10.3,3187.0,2.0,1.0,1.0,0,111.0,95.0,0,0.0,1369,1,-37.92416,145.00658,0,0,1,0,0,1,0,6938.0
12242,324,1020,0,1,3.0,1,0,0,1590000.0,0,1,0,0,0,659,2017.0,3.0,9.0,10.3,3187.0,3.0,2.0,3.0,0,594.0,0.0,1,0.0,1369,1,-37.91166,145.02265,0,0,1,0,0,1,0,6938.0
12243,324,1020,0,1,3.0,1,0,0,1775000.0,0,1,0,0,0,170,2017.0,3.0,9.0,10.3,3187.0,3.0,1.0,1.0,0,602.0,0.0,1,0.0,1369,1,-37.92066,145.01629,0,0,1,0,0,1,0,6938.0
12244,23,8508,1,1,3.0,1,0,0,673000.0,0,1,0,0,0,150,2017.0,3.0,9.0,14.0,3047.0,3.0,1.0,1.0,0,659.0,0.0,1,0.0,1369,1,-37.69404,144.91763999999995,0,1,0,0,0,1,0,4294.0
12245,420,8508,1,1,3.0,1,0,0,1200000.0,0,1,0,0,0,1565,2017.0,3.0,9.0,5.2,3056.0,3.0,2.0,1.0,0,249.0,0.0,1,0.0,1369,1,-37.77394,144.96317,0,1,0,0,0,1,0,11918.0
12246,420,8508,1,1,2.0,1,0,0,800000.0,0,0,0,0,1,1167,2017.0,3.0,9.0,5.2,3056.0,2.0,1.0,0.0,0,140.0,90.0,0,1890.0,1369,1,-37.76806,144.9598,0,1,0,0,0,1,0,11918.0
12247,420,1020,0,1,2.0,1,0,0,1023000.0,0,1,0,0,0,7,2017.0,3.0,9.0,4.0,3057.0,2.0,1.0,0.0,1,154.0,76.0,0,1890.0,1369,1,-37.77221,144.97537,0,1,0,0,0,1,0,5533.0
12248,36,8508,1,1,3.0,1,0,0,680000.0,0,1,0,0,0,701,2017.0,3.0,9.0,12.1,3083.0,3.0,1.0,2.0,0,532.0,106.0,0,1977.0,1369,1,-37.69669,145.04515,0,1,0,0,0,1,0,10175.0
12249,36,8508,1,1,3.0,1,0,0,814000.0,0,1,0,0,0,1011,2017.0,3.0,9.0,12.1,3083.0,3.0,1.0,2.0,0,542.0,0.0,0,1970.0,1369,1,-37.70861,145.05691000000004,0,1,0,0,0,1,0,10175.0
12250,36,8508,1,1,3.0,1,0,0,715000.0,0,0,0,1,0,150,2017.0,3.0,9.0,12.1,3083.0,3.0,1.0,1.0,0,541.0,120.0,0,1960.0,1369,1,-37.70603,145.05423000000005,0,1,0,0,0,1,0,10175.0
12251,5,8508,1,1,3.0,1,0,0,657500.0,0,0,0,1,0,168,2017.0,3.0,9.0,14.8,3023.0,3.0,2.0,2.0,0,631.0,0.0,1,0.0,1369,1,-37.75225,144.7552,0,0,0,0,1,1,0,1607.0
12252,100,1020,0,1,3.0,1,0,0,930000.0,0,1,0,0,0,301,2017.0,3.0,9.0,14.7,3151.0,3.0,2.0,2.0,0,369.0,0.0,1,0.0,1369,1,-37.85793,145.13925,1,0,0,0,0,1,0,4048.0
12253,132,8508,1,1,4.0,1,0,0,4060000.0,0,1,0,0,0,119,2017.0,3.0,9.0,7.7,3124.0,4.0,3.0,2.0,0,947.0,0.0,1,0.0,1369,1,-37.84457,145.06218,0,0,1,0,0,1,0,8920.0
12254,132,8508,1,1,2.0,0,0,1,692500.0,0,1,0,0,0,205,2017.0,3.0,9.0,7.7,3124.0,2.0,1.0,1.0,0,145.0,72.0,0,1970.0,1369,1,-37.84197,145.09374,0,0,1,0,0,1,0,8920.0
12255,99,652,0,1,2.0,1,0,0,1520000.0,1,0,0,0,0,301,2017.0,3.0,9.0,3.5,3054.0,2.0,1.0,1.0,0,193.0,106.0,0,1900.0,1369,1,-37.78406,144.97494,0,1,0,0,0,1,0,3106.0
12256,103,1020,0,1,4.0,1,0,0,1609000.0,0,1,0,0,0,170,2017.0,3.0,9.0,8.4,3145.0,4.0,2.0,2.0,0,664.0,155.0,0,1900.0,1369,1,-37.88376,145.04476,0,0,1,0,0,1,0,608.0
12257,46,8508,1,1,3.0,1,0,0,1295000.0,0,1,0,0,0,61,2017.0,3.0,9.0,17.9,3192.0,3.0,2.0,2.0,0,657.0,195.0,0,1958.0,1369,1,-37.95499,145.06775,0,0,1,0,0,1,0,9758.0
12258,24,201,0,1,2.0,0,0,1,575000.0,0,0,0,1,0,632,2017.0,3.0,9.0,17.5,3169.0,2.0,1.0,2.0,0,914.0,89.0,0,1970.0,1369,1,-37.93524,145.1306,0,0,0,1,0,1,0,4734.0
12259,57,187,0,1,3.0,1,0,0,1436000.0,0,1,0,0,0,1316,2017.0,3.0,9.0,3.6,3068.0,3.0,2.0,0.0,1,123.0,128.0,0,1990.0,1369,1,-37.78888,145.00036,0,1,0,0,0,1,0,2954.0
12260,246,8508,1,1,4.0,1,0,0,1055000.0,0,1,0,0,0,342,2017.0,3.0,9.0,6.7,3058.0,4.0,1.0,1.0,0,560.0,0.0,1,0.0,1369,1,-37.74192,144.95096999999996,0,1,0,0,0,1,0,11204.0
12261,246,8508,1,1,4.0,1,0,0,1080000.0,0,0,0,0,1,1565,2017.0,3.0,9.0,6.7,3058.0,4.0,1.0,1.0,0,452.0,0.0,1,0.0,1369,1,-37.75089000000001,144.94833,0,1,0,0,0,1,0,11204.0
12262,246,8508,1,1,3.0,1,0,0,1210000.0,0,1,0,0,0,39,2017.0,3.0,9.0,6.7,3058.0,3.0,1.0,4.0,0,460.0,141.0,0,1920.0,1369,1,-37.74513,144.95458,0,1,0,0,0,1,0,11204.0
12263,246,8508,1,1,2.0,0,1,0,631000.0,0,1,0,0,0,342,2017.0,3.0,9.0,6.7,3058.0,2.0,2.0,1.0,0,1965.0,103.0,0,2000.0,1369,1,-37.73615,144.97455,0,1,0,0,0,1,0,11204.0
12264,246,652,0,1,4.0,1,0,0,926000.0,0,0,0,1,0,70,2017.0,3.0,9.0,6.7,3058.0,4.0,1.0,5.0,0,565.0,0.0,1,0.0,1369,1,-37.72525,144.96583,0,1,0,0,0,1,0,3445.0
12265,4,8508,1,1,3.0,1,0,0,457000.0,0,1,0,0,0,154,2017.0,3.0,9.0,17.4,3048.0,3.0,1.0,2.0,0,551.0,118.0,0,1975.0,1369,1,-37.65532,144.93393,0,1,0,0,0,1,0,1124.0
12266,47,8508,1,1,4.0,1,0,0,505000.0,0,1,0,0,0,70,2017.0,3.0,9.0,20.6,3064.0,4.0,2.0,2.0,0,406.0,0.0,1,0.0,1369,1,-37.57008,144.90388000000004,0,1,0,0,0,1,0,15510.0
12267,45,8508,1,1,4.0,1,0,0,730000.0,0,0,0,0,1,301,2017.0,3.0,9.0,23.0,3136.0,4.0,2.0,2.0,0,655.0,184.0,0,1965.0,1369,1,-37.79725,145.29651,1,0,0,0,0,1,0,11925.0
12268,45,8508,1,1,3.0,1,0,0,1005000.0,0,1,0,0,0,13,2017.0,3.0,9.0,23.0,3136.0,3.0,1.0,8.0,0,1082.0,0.0,1,0.0,1369,1,-37.80618,145.27755,1,0,0,0,0,1,0,11925.0
12269,45,134,0,1,3.0,1,0,0,790000.0,0,1,0,0,0,7,2017.0,3.0,9.0,23.0,3136.0,3.0,2.0,2.0,0,659.0,131.0,0,1987.0,1369,1,-37.77473,145.26256,1,0,0,0,0,1,0,1705.0
12270,45,134,0,1,3.0,1,0,0,931000.0,0,1,0,0,0,7,2017.0,3.0,9.0,23.0,3136.0,3.0,2.0,2.0,0,899.0,0.0,1,0.0,1369,1,-37.78028,145.26581000000004,1,0,0,0,0,1,0,1705.0
12271,45,652,0,1,3.0,1,0,0,857000.0,0,1,0,0,0,48,2017.0,3.0,9.0,23.0,3136.0,3.0,2.0,1.0,0,1007.0,250.0,0,1980.0,1369,1,-37.76653,145.29163,1,0,0,0,0,1,0,2985.0
12272,6,8508,1,1,3.0,1,0,0,477000.0,0,1,0,0,0,154,2017.0,3.0,9.0,14.0,3047.0,3.0,1.0,1.0,0,627.0,97.0,0,1960.0,1369,1,-37.66781,144.93809,0,1,0,0,0,1,0,2246.0
12273,29,8508,1,1,3.0,1,0,0,500000.0,0,1,0,0,0,57,2017.0,3.0,9.0,24.7,3175.0,3.0,1.0,1.0,0,372.0,0.0,1,0.0,1369,1,-37.98383,145.20342,0,0,0,1,0,1,0,10894.0
12274,29,8508,1,1,3.0,1,0,0,510000.0,0,1,0,0,0,4,2017.0,3.0,9.0,24.7,3175.0,3.0,2.0,1.0,0,673.0,125.0,0,1995.0,1369,1,-37.98096,145.22621,0,0,0,1,0,1,0,10894.0
12275,29,652,0,1,3.0,1,0,0,632000.0,0,0,0,1,0,5,2017.0,3.0,9.0,24.7,3175.0,3.0,1.0,2.0,0,544.0,0.0,1,0.0,1369,1,-37.95135,145.19806,0,0,0,1,0,1,0,8322.0
12276,6,7,0,1,4.0,1,0,0,950000.0,0,0,0,1,0,1011,2017.0,3.0,9.0,21.8,3089.0,4.0,2.0,2.0,0,879.0,235.0,0,1995.0,1369,1,-37.68001,145.16,0,1,0,0,0,0,1,4258.0
12277,21,21,0,1,4.0,1,0,0,955000.0,0,1,0,0,0,7,2017.0,3.0,9.0,22.2,3172.0,4.0,2.0,2.0,0,615.0,0.0,1,0.0,1369,1,-37.96746,145.12788,0,0,0,1,0,1,0,3940.0
12278,157,8508,1,1,4.0,1,0,0,1375000.0,0,1,0,0,0,1011,2017.0,3.0,9.0,12.4,3108.0,4.0,2.0,3.0,0,652.0,218.0,0,1970.0,1369,1,-37.78145,145.13598000000005,1,0,0,0,0,1,0,9028.0
12279,157,8508,1,1,5.0,1,0,0,1820000.0,0,1,0,0,0,632,2017.0,3.0,9.0,12.4,3108.0,5.0,3.0,2.0,0,630.0,0.0,1,0.0,1369,1,-37.78151,145.12515,1,0,0,0,0,1,0,9028.0
12280,157,1020,0,1,3.0,1,0,0,1482000.0,0,1,0,0,0,1316,2017.0,3.0,9.0,14.3,3109.0,3.0,1.0,3.0,0,713.0,0.0,1,0.0,1369,1,-37.79507,145.15913999999995,1,0,0,0,0,1,0,10999.0
12281,157,1020,0,1,4.0,1,0,0,1470000.0,1,0,0,0,0,1011,2017.0,3.0,9.0,14.3,3109.0,4.0,2.0,2.0,0,775.0,0.0,1,0.0,1369,1,-37.80126,145.1665,1,0,0,0,0,1,0,10999.0
12282,157,1020,0,1,4.0,0,1,0,1175000.0,0,1,0,0,0,1011,2017.0,3.0,9.0,14.3,3109.0,4.0,2.0,2.0,0,723.0,235.0,0,2009.0,1369,1,-37.79545,145.15372,1,0,0,0,0,1,0,10999.0
12283,157,1020,0,1,3.0,1,0,0,1381000.0,0,1,0,0,0,701,2017.0,3.0,9.0,14.3,3109.0,3.0,2.0,1.0,0,646.0,170.0,0,1975.0,1369,1,-37.78758,145.16792,1,0,0,0,0,1,0,10999.0
12284,157,1020,0,1,3.0,1,0,0,1620000.0,0,1,0,0,0,301,2017.0,3.0,9.0,14.3,3109.0,3.0,2.0,1.0,0,848.0,0.0,1,0.0,1369,1,-37.78693,145.16384,1,0,0,0,0,1,0,10999.0
12285,13,8508,1,1,3.0,0,1,0,1171000.0,0,1,0,0,0,205,2017.0,3.0,9.0,16.1,3111.0,3.0,2.0,2.0,0,247.0,0.0,1,0.0,1369,1,-37.79056,145.17512,1,0,0,0,0,1,0,4790.0
12286,6,8508,1,1,4.0,1,0,0,555000.0,0,1,0,0,0,62,2017.0,3.0,9.0,25.9,3754.0,4.0,2.0,2.0,0,387.0,0.0,1,0.0,1369,1,-37.59589,145.11364,0,1,0,0,0,0,1,7254.0
12287,38,652,0,1,3.0,1,0,0,881017.0,0,0,0,1,0,34,2017.0,3.0,9.0,18.0,3095.0,3.0,2.0,2.0,0,662.0,0.0,1,0.0,1369,1,-37.70519,145.13315,1,0,0,0,0,1,0,2346.0
12288,131,8508,1,1,2.0,0,0,1,670000.0,0,0,0,0,1,77,2017.0,3.0,9.0,7.2,3184.0,2.0,1.0,0.0,0,643.0,0.0,1,1950.0,1369,1,-37.87571,144.98702,0,0,1,0,0,1,0,8989.0
12289,52,8508,1,1,4.0,1,0,0,652000.0,0,1,0,0,0,62,2017.0,3.0,9.0,19.6,3076.0,4.0,1.0,5.0,0,548.0,0.0,1,0.0,1369,1,-37.65256,145.04093,0,1,0,0,0,1,0,10926.0
12290,52,8508,1,1,3.0,1,0,0,557500.0,0,0,0,1,0,5,2017.0,3.0,9.0,19.6,3076.0,3.0,1.0,2.0,0,654.0,0.0,1,0.0,1369,1,-37.63923,145.05306000000004,0,1,0,0,0,1,0,10926.0
12291,268,8508,1,1,4.0,0,1,0,1185000.0,0,1,0,0,0,1011,2017.0,3.0,9.0,7.5,3040.0,4.0,3.0,1.0,0,205.0,168.0,0,2010.0,1369,1,-37.74588,144.92700000000005,0,0,0,0,1,1,0,9264.0
12292,268,8508,1,1,4.0,1,0,0,2100000.0,0,0,0,0,1,1565,2017.0,3.0,9.0,7.5,3040.0,4.0,2.0,3.0,0,920.0,256.0,0,1990.0,1369,1,-37.7554,144.92351000000005,0,0,0,0,1,1,0,9264.0
12293,268,8508,1,1,4.0,1,0,0,900000.0,0,1,0,0,0,1011,2017.0,3.0,9.0,7.5,3040.0,4.0,1.0,1.0,0,478.0,0.0,1,0.0,1369,1,-37.74424000000001,144.89149,0,0,0,0,1,1,0,9264.0
12294,268,8508,1,1,3.0,1,0,0,1500000.0,0,1,0,0,0,1565,2017.0,3.0,9.0,7.5,3040.0,3.0,1.0,2.0,0,649.0,0.0,1,0.0,1369,1,-37.74212,144.89256,0,0,0,0,1,1,0,9264.0
12295,268,652,0,1,3.0,0,0,1,801000.0,0,1,0,0,0,1565,2017.0,3.0,9.0,8.2,3041.0,3.0,2.0,1.0,0,256.0,125.0,0,2000.0,1369,1,-37.73594,144.89928999999995,0,0,0,0,1,1,0,1308.0
12296,43,8508,1,1,3.0,1,0,0,1492000.0,0,1,0,0,0,1565,2017.0,3.0,9.0,5.7,3078.0,3.0,2.0,1.0,0,292.0,117.0,0,1930.0,1369,1,-37.77788,145.01963999999995,0,1,0,0,0,1,0,2970.0
12297,102,8508,1,1,2.0,0,1,0,515000.0,0,0,0,1,0,40,2017.0,3.0,9.0,13.1,3060.0,2.0,1.0,2.0,0,177.0,84.0,0,2013.0,1369,1,-37.70982,144.96397,0,1,0,0,0,1,0,5070.0
12298,22,22,0,1,3.0,1,0,0,760000.0,0,1,0,0,0,1011,2017.0,3.0,9.0,24.8,3156.0,3.0,1.0,2.0,0,944.0,104.0,0,1981.0,1369,1,-37.87558,145.27196999999995,1,0,0,0,0,1,0,10788.0
12299,152,8508,1,1,3.0,1,0,0,2300000.0,0,1,0,0,0,1316,2017.0,3.0,9.0,2.1,3065.0,3.0,2.0,1.0,0,203.0,163.0,0,1890.0,1369,1,-37.80475,144.98228,0,1,0,0,0,1,0,5825.0
12300,62,8508,1,1,2.0,1,0,0,1090000.0,0,1,0,0,0,40,2017.0,3.0,9.0,3.4,3031.0,2.0,1.0,2.0,0,263.0,0.0,1,0.0,1369,1,-37.78128,144.92325,0,1,0,0,0,1,0,3593.0
12301,62,8508,1,1,3.0,1,0,0,1500000.0,0,0,0,0,1,1565,2017.0,3.0,9.0,3.4,3031.0,3.0,1.0,2.0,0,241.0,119.0,0,0.0,1369,1,-37.78365,144.93015,0,1,0,0,0,1,0,3593.0
12302,132,8508,1,1,3.0,1,0,0,810000.0,0,0,0,1,0,243,2017.0,3.0,9.0,5.1,3011.0,3.0,2.0,2.0,0,121.0,0.0,1,2014.0,1369,1,-37.79949000000001,144.88487,0,0,0,0,1,1,0,7570.0
12303,22,187,0,1,2.0,0,0,1,730000.0,0,0,0,1,0,205,2017.0,3.0,9.0,15.4,3131.0,2.0,1.0,1.0,0,296.0,296.0,0,1998.0,1369,1,-37.83633,145.16873,1,0,0,0,0,1,0,4385.0
12304,44,8508,1,1,4.0,1,0,0,695000.0,0,1,0,0,0,701,2017.0,3.0,9.0,38.0,3199.0,4.0,1.0,3.0,0,713.0,109.0,0,1950.0,1369,1,-38.15675,145.12707,0,0,0,1,0,1,0,17055.0
12305,44,8508,1,1,3.0,1,0,0,938000.0,0,1,0,0,0,1167,2017.0,3.0,9.0,38.0,3199.0,3.0,1.0,1.0,0,972.0,0.0,1,0.0,1369,1,-38.13954,145.13086,0,0,0,1,0,1,0,17055.0
12306,44,201,0,2,3.0,1,0,0,1155000.0,0,1,0,0,0,1167,2017.0,3.0,9.0,38.0,3199.0,3.0,2.0,2.0,0,2405.0,242.0,0,1980.0,1369,1,-38.16457,145.12421,0,0,0,1,0,1,0,7566.0
12307,44,201,0,1,4.0,1,0,0,1905000.0,0,1,0,0,0,51,2017.0,3.0,9.0,38.0,3199.0,4.0,2.0,2.0,0,1471.0,180.0,0,1960.0,1369,1,-38.15984,145.10884,0,0,0,1,0,1,0,7566.0
12308,20,304,0,1,3.0,1,0,0,680000.0,0,1,0,0,0,1011,2017.0,3.0,9.0,12.9,3043.0,3.0,1.0,2.0,0,300.0,0.0,1,0.0,1369,1,-37.68416,144.8895,0,0,0,0,1,1,0,3285.0
12309,20,304,0,1,4.0,1,0,0,670000.0,0,1,0,0,0,1011,2017.0,3.0,9.0,12.9,3043.0,4.0,2.0,2.0,0,729.0,0.0,1,1980.0,1369,1,-37.6927,144.89395,0,0,0,0,1,1,0,3285.0
12310,20,304,0,1,3.0,1,0,0,650000.0,0,0,0,0,1,1011,2017.0,3.0,9.0,12.9,3043.0,3.0,1.0,3.0,0,529.0,117.0,0,0.0,1369,1,-37.69485,144.89092,0,0,0,0,1,1,0,3285.0
12311,20,304,0,1,4.0,1,0,0,670000.0,0,0,0,0,1,1011,2017.0,3.0,9.0,12.9,3043.0,4.0,2.0,3.0,0,213.0,156.0,0,1970.0,1369,1,-37.68247,144.88446000000005,0,0,0,0,1,1,0,3285.0
12312,257,195,0,1,3.0,1,0,0,1300000.0,0,0,0,0,1,659,2017.0,3.0,9.0,7.3,3146.0,3.0,2.0,2.0,0,400.0,170.0,0,1900.0,1369,1,-37.85223,145.08676,0,0,1,0,0,1,0,10412.0
12313,257,195,0,1,4.0,1,0,0,2825000.0,1,0,0,0,0,659,2017.0,3.0,9.0,7.3,3146.0,4.0,2.0,2.0,0,728.0,0.0,1,0.0,1369,1,-37.85541,145.0639,0,0,1,0,0,1,0,10412.0
12314,257,195,0,1,4.0,1,0,0,1770000.0,0,0,0,1,0,1,2017.0,3.0,9.0,7.3,3146.0,4.0,3.0,2.0,0,276.0,0.0,1,0.0,1369,1,-37.8616,145.06801000000004,0,0,1,0,0,1,0,10412.0
12315,257,195,0,1,2.0,1,0,0,1910000.0,0,1,0,0,0,659,2017.0,3.0,9.0,7.3,3146.0,2.0,1.0,1.0,0,848.0,0.0,1,0.0,1369,1,-37.85875,145.08441000000005,0,0,1,0,0,1,0,10412.0
12316,257,195,0,1,3.0,1,0,0,1850000.0,0,1,0,0,0,301,2017.0,3.0,9.0,7.3,3146.0,3.0,1.0,1.0,0,645.0,0.0,1,0.0,1369,1,-37.85341,145.09188999999995,0,0,1,0,0,1,0,10412.0
12317,257,195,0,1,3.0,1,0,0,2152500.0,0,1,0,0,0,659,2017.0,3.0,9.0,7.3,3146.0,3.0,2.0,2.0,0,656.0,0.0,1,1930.0,1369,1,-37.86521,145.07034,0,0,1,0,0,1,0,10412.0
12318,257,195,0,1,3.0,0,1,0,1160000.0,0,1,0,0,0,10,2017.0,3.0,9.0,7.3,3146.0,3.0,2.0,2.0,0,203.0,0.0,1,0.0,1369,1,-37.86248,145.06682,0,0,1,0,0,1,0,10412.0
12319,257,102,0,1,2.0,0,0,1,791000.0,0,1,0,0,0,222,2017.0,3.0,9.0,16.7,3150.0,2.0,1.0,1.0,0,310.0,0.0,1,0.0,1369,1,-37.89291,145.15399,1,0,0,0,0,1,0,15321.0
12320,257,102,0,1,3.0,1,0,0,1370000.0,0,1,0,0,0,301,2017.0,3.0,9.0,16.7,3150.0,3.0,1.0,0.0,1,652.0,0.0,1,0.0,1369,1,-37.8717,145.17266999999995,1,0,0,0,0,1,0,15321.0
12321,159,8508,1,1,3.0,1,0,0,815000.0,0,1,0,0,0,150,2017.0,3.0,9.0,11.2,3046.0,3.0,1.0,1.0,0,697.0,0.0,1,0.0,1369,1,-37.70239,144.91289,0,1,0,0,0,1,0,8870.0
12322,159,8508,1,1,4.0,1,0,0,835000.0,0,1,0,0,0,1011,2017.0,3.0,9.0,11.2,3046.0,4.0,1.0,3.0,0,649.0,122.0,0,1960.0,1369,1,-37.7022,144.92241,0,1,0,0,0,1,0,8870.0
12323,159,8508,1,1,3.0,1,0,0,830000.0,0,1,0,0,0,1565,2017.0,3.0,9.0,11.2,3046.0,3.0,1.0,2.0,0,655.0,110.0,0,1960.0,1369,1,-37.70608,144.92541,0,1,0,0,0,1,0,8870.0
12324,159,8508,1,1,3.0,1,0,0,815000.0,1,0,0,0,0,1011,2017.0,3.0,9.0,11.2,3046.0,3.0,1.0,3.0,0,760.0,0.0,1,1960.0,1369,1,-37.70189,144.93294,0,1,0,0,0,1,0,8870.0
12325,159,8508,1,1,3.0,1,0,0,780000.0,0,0,0,1,0,150,2017.0,3.0,9.0,11.2,3046.0,3.0,1.0,3.0,0,618.0,116.0,0,1960.0,1369,1,-37.69836,144.93891000000005,0,1,0,0,0,1,0,8870.0
12326,24,8508,1,1,4.0,1,0,0,635000.0,0,0,0,1,0,150,2017.0,3.0,9.0,12.9,3043.0,4.0,2.0,2.0,0,2679.0,4.0,0,2005.0,1369,1,-37.70207,144.89805,0,0,0,0,1,1,0,1071.0
12327,36,8508,1,1,3.0,1,0,0,700000.0,0,0,0,0,1,1565,2017.0,3.0,9.0,16.1,3088.0,3.0,1.0,2.0,0,676.0,0.0,1,0.0,1369,1,-37.71825,145.09488000000005,0,1,0,0,0,1,0,8524.0
12328,17,8508,1,1,4.0,1,0,0,797000.0,0,1,0,0,0,1011,2017.0,3.0,9.0,20.4,3059.0,4.0,2.0,2.0,0,1057.0,195.0,0,1995.0,1369,1,-37.65467,144.9035,0,1,0,0,0,1,0,4864.0
12329,159,8508,1,1,4.0,1,0,0,2675000.0,0,1,0,0,0,40,2017.0,3.0,9.0,13.8,3188.0,4.0,2.0,4.0,0,728.0,0.0,1,0.0,1369,1,-37.94437,145.00288,0,0,1,0,0,1,0,5454.0
12330,159,8508,1,1,4.0,1,0,0,1900000.0,0,0,0,0,1,659,2017.0,3.0,9.0,13.8,3188.0,4.0,3.0,2.0,0,699.0,228.0,0,1985.0,1369,1,-37.94088,145.0145,0,0,1,0,0,1,0,5454.0
12331,159,8508,1,1,4.0,1,0,0,2260000.0,0,1,0,0,0,632,2017.0,3.0,9.0,13.8,3188.0,4.0,2.0,2.0,0,766.0,0.0,1,0.0,1369,1,-37.93571,145.0153,0,0,1,0,0,1,0,5454.0
12332,27,8508,1,1,2.0,1,0,0,832000.0,0,1,0,0,0,632,2017.0,3.0,9.0,16.0,3190.0,2.0,1.0,1.0,0,254.0,0.0,1,0.0,1369,1,-37.95188,145.05369,0,0,1,0,0,1,0,4794.0
12333,38,38,0,1,5.0,1,0,0,610000.0,0,0,1,0,0,1167,2017.0,3.0,9.0,18.4,3029.0,5.0,2.0,2.0,0,650.0,0.0,1,0.0,1369,1,-37.85638,144.70671000000004,0,0,0,0,1,1,0,13830.0
12334,38,38,0,1,4.0,1,0,0,555000.0,1,0,0,0,0,1011,2017.0,3.0,9.0,18.4,3029.0,4.0,1.0,2.0,0,570.0,0.0,1,0.0,1369,1,-37.87552,144.69648,0,0,0,0,1,1,0,13830.0
12335,7,8508,1,1,3.0,1,0,0,1080000.0,0,1,0,0,0,632,2017.0,3.0,9.0,12.3,3166.0,3.0,1.0,3.0,0,594.0,0.0,1,0.0,1369,1,-37.9028,145.10605,0,0,1,0,0,1,0,768.0
12336,19,8508,1,1,5.0,1,0,0,750000.0,0,0,0,1,0,342,2017.0,3.0,9.0,14.0,3021.0,5.0,2.0,4.0,0,647.0,207.0,0,1983.0,1369,1,-37.73726,144.82998,0,0,0,0,1,1,0,1202.0
12337,169,1020,0,1,4.0,1,0,0,1010000.0,0,1,0,0,0,1565,2017.0,3.0,9.0,11.7,3033.0,4.0,1.0,2.0,0,612.0,0.0,1,0.0,1369,1,-37.75035,144.86431000000005,0,0,0,0,1,1,0,5629.0
12338,226,8508,1,1,4.0,1,0,0,3060000.0,0,1,0,0,0,184,2017.0,3.0,9.0,5.4,3101.0,4.0,2.0,2.0,0,838.0,0.0,1,0.0,1369,1,-37.80894,145.05853000000005,0,0,1,0,0,1,0,10331.0
12339,226,8508,1,1,4.0,1,0,0,1690000.0,0,1,0,0,0,1565,2017.0,3.0,9.0,5.4,3101.0,4.0,2.0,4.0,0,350.0,168.0,0,1900.0,1369,1,-37.80127,145.03733,0,0,1,0,0,1,0,10331.0
12340,226,1020,0,1,4.0,1,0,0,1600000.0,0,0,0,0,1,205,2017.0,3.0,9.0,7.3,3102.0,4.0,2.0,2.0,0,12300.0,0.0,1,1940.0,1369,1,-37.79459,145.03921,0,0,1,0,0,1,0,2671.0
12341,42,8508,1,1,3.0,1,0,0,685000.0,0,1,0,0,0,701,2017.0,3.0,9.0,16.3,3075.0,3.0,1.0,2.0,0,888.0,0.0,1,0.0,1369,1,-37.66075,145.01133000000004,0,1,0,0,0,1,0,8279.0
12342,42,8508,1,1,4.0,1,0,0,715000.0,0,1,0,0,0,1011,2017.0,3.0,9.0,16.3,3075.0,4.0,2.0,2.0,0,500.0,0.0,1,0.0,1369,1,-37.65936,144.9967,0,1,0,0,0,1,0,8279.0
12343,42,8508,1,1,3.0,1,0,0,685500.0,0,1,0,0,0,62,2017.0,3.0,9.0,16.3,3075.0,3.0,1.0,1.0,0,551.0,0.0,1,0.0,1369,1,-37.66613,145.01346999999996,0,1,0,0,0,1,0,8279.0
12344,94,8508,1,1,3.0,0,1,0,722000.0,0,1,0,0,0,393,2017.0,3.0,9.0,6.4,3012.0,3.0,2.0,2.0,0,147.0,125.0,0,2015.0,1369,1,-37.78538,144.87958999999995,0,0,0,0,1,1,0,3873.0
